Pair_n,Trial_n,Collective,Leader,Follower,Pair_diff,Leader_collective_membership_benefit,Follower_collective_membership_benefit
1,0,0.2384464217427359,0.2384464217427359,-0.21884680681581337,0.45729322855854926,0.0,-0.019599614926922526
1,1,0.12221661937266448,0.12221661937266448,-0.21884680681581337,0.34106342618847785,0.0,0.09663018744314888
1,2,0.21884680681581337,0.06175915133982757,-0.21884680681581337,0.28060595815564093,-0.1570876554759858,0.0
1,3,0.16810722046251136,0.06175915133982757,-0.16810722046251136,0.22986637180233893,-0.1063480691226838,0.0
1,4,0.06175915133982757,0.06175915133982757,-0.12819818549508888,0.18995733683491645,0.0,0.06643903415526131
1,5,0.03094128501444915,0.03094128501444915,-0.12819818549508888,0.15913947050953803,0.0,0.09725690048063973
1,6,0.12819818549508888,0.015428937793074637,-0.12819818549508888,0.14362712328816352,-0.11276924770201424,0.0
1,7,0.015428937793074637,0.015428937793074637,-0.09717518978471595,0.11260412757779059,0.0,0.08174625199164132
1,8,0.00767485034495452,0.00767485034495452,-0.09717518978471595,0.10485004012967047,0.0,0.08950033943976143
1,9,0.003812946200667411,0.003812946200667411,-0.09717518978471595,0.10098813598538336,0.0,0.09336224358404854
1,10,0.09717518978471595,0.0018930805924520788,-0.09717518978471595,0.09906827037716803,-0.09528210919226388,0.0
1,11,0.0018930805924520788,0.0018930805924520788,-0.07330037050599891,0.07519345109845099,0.0,0.07140728991354683
1,12,0.07330037050599891,0.0009396446946249304,-0.07330037050599891,0.07424001520062384,-0.07236072581137398,0.0
1,13,0.0009396446946249304,0.0009396446946249304,-0.05507738285417396,0.05601702754879889,0.0,0.05413773815954903
1,14,0.0004664434197531042,0.0004664434197531042,-0.05507738285417396,0.055543826273927066,0.0,0.05461093943442086
1,15,0.05507738285417396,0.0002313627007589636,-0.05507738285417396,0.055308745554932925,-0.054846020153415,0.0
1,16,0.04125977449769813,0.0002313627007589636,-0.04125977449769813,0.041491137198457095,-0.04102841179693917,0.0
1,17,0.030836710265825573,0.0002313627007589636,-0.030836710265825573,0.031068072966584537,-0.03060534756506661,0.0
1,18,0.023005792430589977,0.0002313627007589636,-0.023005792430589977,0.02323715513134894,-0.022774429729831014,0.0
1,19,0.0002313627007589636,0.0002313627007589636,-0.017140397361467663,0.017371760062226627,0.0,0.0169090346607087
1,20,0.017140397361467663,0.00011477601557829953,-0.017140397361467663,0.017255173377045963,-0.017025621345889363,0.0
1,21,0.00011477601557829953,0.00011477601557829953,-0.012757369807909313,0.012872145823487613,0.0,0.012642593792331014
1,22,0.012757369807909313,5.689990550139523e-05,-0.012757369807909313,0.012814269713410709,-0.012700469902407918,0.0
1,23,5.689990550139523e-05,5.689990550139523e-05,-0.009487935832689587,0.009544835738190982,0.0,0.009431035927188192
1,24,0.009487935832689587,2.8349280653983122e-05,-0.009487935832689587,0.00951628511334357,-0.009459586552035604,0.0
1,25,0.007052370837877575,2.8349280653983122e-05,-0.007052370837877575,0.007080720118531558,-0.007024021557223592,0.0
2,0,0.037562657477217654,-0.037562657477217654,0.30056101880797714,0.3381236762851948,0.0,0.2629983613307595
2,1,0.029459435822325686,-0.029459435822325686,0.30056101880797714,0.33002045463030283,0.0,0.27110158298565146
2,2,0.02312608468707178,-0.02312608468707178,0.30056101880797714,0.3236871034950489,0.0,0.27743493412090536
2,3,0.01816763389285181,-0.01816763389285181,0.30056101880797714,0.31872865270082895,0.0,0.28239338491512533
2,4,0.30056101880797714,-0.014280412675696352,0.30056101880797714,0.3148414314836735,-0.2862806061322808,0.0
2,5,0.014280412675696352,-0.014280412675696352,0.2544786115718779,0.26875902424757425,0.0,0.24019819889618155
2,6,0.2544786115718779,-0.011229861857253054,0.2544786115718779,0.26570847342913095,-0.24324874971462485,0.0
2,7,0.21437043748626083,-0.011229861857253054,0.21437043748626083,0.2256002993435139,-0.20314057562900778,0.0
