Pair_n,Trial_n,Collective,Leader,Follower,Pair_diff,Leader_collective_membership_benefit,Follower_collective_membership_benefit
1,0,0.222468192506324,-0.1755853955986989,-0.2693509894139492,0.09376559381525029,-0.04688279690762509,0.0468827969076252
1,1,0.19534487538386458,-0.1435489719155324,-0.24714077885219687,0.10359180693666448,-0.05179590346833218,0.051795903468332294
1,2,0.17123332135726077,-0.11511043360262041,-0.22735620911190146,0.11224577550928105,-0.05612288775464036,0.05612288775464069
1,3,0.1510938059573279,-0.09239802410631304,-0.20978958780834311,0.11739156370203008,-0.05869578185101487,0.058695781851015205
1,4,0.13336452357817763,-0.07261831214456682,-0.19411073501178855,0.12149242286722173,-0.06074621143361081,0.06074621143361092
1,5,0.1175632726435768,-0.05499718239336138,-0.18012936289379222,0.12513218050043085,-0.06256609025021542,0.06256609025021542
1,6,0.10351275913764102,-0.039333946013737964,-0.1676915722615443,0.12835762624780633,-0.06417881312390306,0.06417881312390328
1,7,0.09104524068881148,-0.02543956687479143,-0.15665091450283153,0.1312113476280401,-0.06560567381402005,0.06560567381402005
1,8,0.08000342063952559,-0.01313710858850603,-0.14686973269054515,0.13373262410203912,-0.06686631205101956,0.06686631205101956
1,9,0.07024108879614943,-0.002262479567815112,-0.13821969802448375,0.13595721845666864,-0.06797860922833432,0.06797860922833432
1,10,0.06162328534175021,0.007335596775721265,-0.1305821674592219,0.13791776423494317,-0.05428768856602895,0.0689588821174717
1,11,0.05402637534190291,0.01579534361333723,-0.12384809429714305,0.13964343791048028,-0.03823103172856568,0.06982171895524014
1,12,0.04733772091914279,0.023242765164087964,-0.11791820700237376,0.14116097216646173,-0.024094955755054825,0.07058048608323098
1,13,0.04145518951464766,0.02979194471807356,-0.11270232374736888,0.14249426846544244,-0.011663244796574102,0.07124713423272122
1,14,0.036286617446433245,0.03554570028753157,-0.10811893518039806,0.14366463546792962,-0.0007409171589016772,0.07183231773396481
1,15,0.03174939267684107,0.04059624025792952,-0.10409502561161144,0.14469126586954095,0.008846847581088446,0.07234563293477037
1,16,0.027769322324286527,0.04502629587621565,-0.10056494052478893,0.14559123640100458,0.017256973551929122,0.0727956182005024
1,17,0.024280438948165117,0.0489094192740428,-0.09747029717037303,0.14637971644441583,0.02462898032587768,0.07318985822220792
1,18,0.021223912764082975,0.05231117556066389,-0.09475900108883006,0.14707017664949396,0.031087262796580917,0.07353508832474709
1,19,0.018547574806700884,0.05528967926473494,-0.0923848288781367,0.14767450814287164,0.03674210445803405,0.07383725407143582
1,20,0.016205171871672808,0.05789642879934187,-0.09030677254268749,0.14820320134202936,0.04169125692766906,0.07410160067101468
1,21,0.014155964184294878,0.060176783299158765,-0.08848871166774852,0.14866549496690729,0.04602081911486389,0.07433274748345364
1,22,0.012363771725188433,0.06217109510869856,-0.08689863855907543,0.14906973366777398,0.04980732338351013,0.07453486683388699
1,23,0.01079691462565524,0.06391465017766829,-0.08550847942897899,0.14942312960664728,0.053117735552013046,0.07471156480332375
1,24,0.009427438307295977,0.0654385621306407,-0.08429343874523265,0.14973200087587335,0.05601112382334472,0.07486600043793668
1,25,0.008230726051818071,0.06677012989492292,-0.08323158199855907,0.150001711893482,0.058539403843104854,0.075000855946741
2,0,0.43854818945787666,-0.4964107769821422,0.3735071558978955,0.13008206711996229,0.05786258752426554,-0.06504103355998114
2,1,0.3752690291594696,0.4413899116869433,0.30914814663199597,0.13224176505494734,0.06612088252747372,-0.06612088252747361
2,2,0.322296065148337,0.3883892398978932,0.25620289039878064,0.13218634949911257,0.06609317474955623,-0.06609317474955634
2,3,0.27757688319347623,0.34294744848267866,0.2122063179042738,0.13074113057840486,0.06537056528920243,-0.06537056528920243
2,4,0.23958271076939824,0.30381301312701536,0.17535240841178112,0.12846060471523424,0.06423030235761712,-0.06423030235761712
2,5,0.207141910549624,0.2700016748811467,0.14428214621810131,0.12571952866304537,0.06285976433152268,-0.06285976433152268
2,6,0.17933571791313416,0.24072092293755842,0.11795051288870984,0.12277041004884859,0.061385205024424266,-0.06138520502442432
2,7,0.15542971050403837,0.21532034396188093,0.0955390770461958,0.11978126691568514,0.05989063345784257,-0.05989063345784257
2,8,0.1348274097409082,0.19325842975632979,0.07639638972548657,0.11686204003084322,0.05843102001542158,-0.058431020015421636
2,9,0.11703831410072568,0.17407899617211653,0.059997632029334835,0.1140813641427817,0.05704068207139085,-0.05704068207139085
2,10,0.10165462350509885,0.1573944342042668,0.045914812805930905,0.11147962139833589,0.055739810699167947,-0.055739810699167947
2,11,0.08833466922901395,0.14287343143479658,0.03379590702323132,0.10907752441156526,0.05453876220578263,-0.05453876220578263
2,12,0.07678987538479093,0.13023104785935713,0.023348702910224728,0.1068823449491324,0.0534411724745662,-0.0534411724745662
2,13,0.06677552020214322,0.11922165273682905,0.014329387667457394,0.10489226506937166,0.05244613253468583,-0.05244613253468583
2,14,0.05808274900577787,0.10963257669465376,0.006532921316901974,0.10309965537775179,0.05154982768887589,-0.05154982768887589
2,15,0.05053301608227018,0.10127970098512007,-0.00021366882057971548,0.10149336980569978,0.05074668490284989,-0.05031934726169046
2,16,0.04397292887829074,0.09400298713700606,-0.006057129380424686,0.10006011651743074,0.050030058258715315,-0.037915799497866054
2,17,0.03827061211727384,0.08766355632798506,-0.011122332093437381,0.09878588842142244,0.04939294421071122,-0.027148280023836457
