Pair_n,Trial_n,Collective,Leader,Follower,Pair_diff,Leader_collective_membership_benefit,Follower_collective_membership_benefit
1,0,0.3714334721664917,-0.36820952805135454,-0.4004489692027262,0.03223944115137167,-0.003223944115137156,0.029015497036234517
1,1,0.3311698716121745,-0.32389719995115007,-0.39662391656139406,0.07272671661024399,-0.00727267166102441,0.06545404494921958
1,2,0.29528911867989405,-0.28440872790668215,-0.3932126356388024,0.10880390773212023,-0.010880390773211901,0.09792351695890833
1,3,0.26325328172994955,-0.24915139587972368,-0.3901702543819836,0.14101885850225993,-0.01410188585022587,0.12691697265203405
1,4,0.234618586393727,-0.21763649793718065,-0.3874573825026444,0.16982088456546374,-0.016982088456546363,0.15283879610891737
1,5,0.20901050893468975,-0.18945177110288347,-0.38503914942094597,0.1955873783180625,-0.019558737831806283,0.17602864048625622
1,6,0.18610681453598843,-0.16424262734506334,-0.3828844992543152,0.21864187190925188,-0.02186418719092509,0.1967776847183268
1,7,0.16562616666658025,-0.14169955464456285,-0.3809656748647383,0.23926612022017546,-0.0239266120220174,0.21533950819815806
1,8,0.1473199299524558,-0.12154905708883013,-0.37925778572508606,0.25770872863625593,-0.02577087286362567,0.23193785577263026
1,9,0.1309665045688878,-0.1035473963842174,-0.37773847823092255,0.27419108184670515,-0.027419108184670415,0.24677197366203474
1,10,0.11636721035344699,-0.08747604700181688,-0.37638768051811966,0.2889116335163028,-0.02889116335163011,0.26002047016467267
1,11,0.10334309665365338,-0.07313817950341905,-0.37518735100576195,0.3020491715023429,-0.030204917150234323,0.27184425435210857
1,12,0.09173265499873262,-0.06035614224527086,-0.3741212697798899,0.31376512753461905,-0.03137651275346176,0.2823886147811573
1,13,0.08138996725781078,-0.048969419918992174,-0.37317489330717835,0.32420547338818617,-0.032420547338818606,0.29178492604936757
1,14,0.0721831033925544,-0.03883287521455492,-0.37233515699455055,0.33350228177999564,-0.033350228177999486,0.30015205360199615
1,15,0.06399290403230296,-0.02981540771577562,-0.37159037088104996,0.34177496316527434,-0.034177496316527334,0.307597466848747
1,16,0.05671181073291409,-0.021798672400452745,-0.370930055725067,0.34913138332461424,-0.034913138332461346,0.3142182449921529
1,17,0.05024275621278396,-0.01467585774514879,-0.370344842421501,0.3556689846763522,-0.035566898467635166,0.32010208620871705
1,18,0.04449845617516146,-0.008350910864808214,-0.3698263639683417,0.36147545310353346,-0.036147545310353246,0.3253279077931802
1,19,0.03940029842658144,-0.0027373156175395374,-0.36936714370796,0.36662982809042044,-0.0366629828090419,0.32996684528137854
1,20,0.03487774534030064,0.002242563046477186,-0.36896052082130226,0.37120308386777945,-0.03263518229382345,0.3340827754810016
1,21,0.030867574269605735,0.006658313550017225,-0.3686005646462134,0.3752588781962306,-0.02420926071958851,0.33773299037660764
1,22,0.027313090766502568,0.010572341956160414,-0.3682819852704695,0.37885432722662993,-0.016740748810342154,0.34096889450396695
1,23,0.02416364131374482,0.01404040841009413,-0.3680000888282946,0.38204049723838873,-0.010123232903650692,0.3438364475145498
1,24,0.021373960653973678,0.0171123423948506,-0.3677506880933932,0.3848630304882438,-0.004261618259123079,0.3463767274394195
1,25,0.01890368675692189,0.019832579173109877,-0.36753008012720856,0.38736265930031843,0.0009288924161879875,0.34862639337028667
2,0,0.31021931241528233,0.3209066654673458,0.21403313494671095,0.10687353052063486,0.010687353052063475,-0.09618617746857139
2,1,0.15334976683632573,0.14756118907841453,0.20544696665752638,0.05788577757911184,-0.005788577757911195,0.052097199821200646
2,2,0.07483067284599978,0.06079017772587547,0.20119512892711866,0.1404049512012432,-0.014040495120124313,0.12636445608111888
2,3,0.03621404837147435,0.01811355008991966,0.19911853290546644,0.18100498281554678,-0.01810049828155469,0.1629044845339921
2,4,0.01744678090588292,-0.002627256966507341,0.19811312175739515,0.2007403787239025,-0.014819523939375578,0.18066634085151223
2,5,0.008386003182093704,-0.012640956498062517,0.19762864030349958,0.2102695968015621,0.004254953315968812,0.18924263712140588
2,6,0.0040262259103460984,-0.017459276772415544,0.19739575005520094,0.21485502682761648,0.013433050862069446,0.19336952414485484
2,7,0.0019319317795439273,-0.019773844338333513,0.1972839168404411,0.21705776117877462,0.017841912558789585,0.19535198506089718
2,8,0.0009268007733030936,-0.020884696103012468,0.19723027266014326,0.21811496876315573,0.019957895329709374,0.19630347188684016
2,9,0.00044448743836125737,-0.021417740441238786,0.19720453835476148,0.21862227879600027,0.02097325300287753,0.19676005091640023
2,10,0.0002131185986204709,-0.021673444367325212,0.19719218529213178,0.218865629659457,0.02146032576870474,0.1969790666935113
2,11,0.00010207365528783208,-0.02179617033091774,0.19718626953113783,0.21898243986205557,0.02169409667562991,0.19708419587585
2,12,4.905830399229427e-05,-0.02185476169673195,0.197183438310511,0.21903820000724294,0.021805703392739656,0.1971343800065187
2,13,2.328078524310717e-05,-0.021883252716934587,0.19718208230484235,0.21906533502177694,0.02185997193169148,0.19715880151959925
2,14,1.1359856288056802e-05,-0.02189642534342995,0.19718142665374983,0.21907785199717977,0.02188506548714189,0.19717006679746177
2,15,5.48283831316998e-06,-0.021902922249710466,0.19718112863052595,0.21908405088023641,0.021897439411397296,0.19717564579221278
2,16,2.5175072355942962e-06,-0.021906200505173112,0.197180979618914,0.21908718012408712,0.021903682997937518,0.19717846211167842
2,17,1.168952147578839e-06,-0.021907690621292497,0.19718090511310804,0.21908859573440054,0.02190652166914492,0.19717973616096046
2,18,5.237318678741332e-07,-0.021908405877029802,0.19718089021194685,0.21908929608897665,0.021907882145161928,0.19718036648007897
2,19,1.4673248963092966e-07,-0.02190882310954323,0.19718087531078565,0.21908969842032888,0.0219086763770536,0.19718072857829602
2,20,9.308830936638479e-08,-0.021908882714188005,0.19718087531078565,0.21908975802497366,0.02190878962587864,0.1971807822224763
2,21,9.308830936638479e-08,-0.021908882714188005,0.19718087531078565,0.21908975802497366,0.02190878962587864,0.1971807822224763
2,22,9.308830936638479e-08,-0.021908882714188005,0.19718087531078565,0.21908975802497366,0.02190878962587864,0.1971807822224763
2,23,9.308830936638479e-08,-0.021908882714188005,0.19718087531078565,0.21908975802497366,0.02190878962587864,0.1971807822224763
2,24,1.4200051245971679e-08,-0.021909001923477556,0.19718087531078565,0.2190898772342632,0.02190898772342631,0.1971808611107344
2,25,1.4200051245971679e-08,-0.021909001923477556,0.19718087531078565,0.2190898772342632,0.02190898772342631,0.1971808611107344
3,0,0.43528996446640045,0.4804351975044192,0.028982867124231704,0.4514523303801875,0.04514523303801876,-0.40630709734216874
3,1,0.3525938186934666,0.38988316551055324,0.016989697339685805,0.37289346817086744,0.03728934681708662,-0.3356041213537808
3,2,0.2883886817982867,0.319631372841257,0.007204462411554702,0.3124269104297023,0.031242691042970283,-0.281184219386732
3,3,0.23746485599786793,0.26394387081469906,-0.0008462773536125345,0.2647901481683116,0.026479014816831126,-0.2366185786442554
3,4,0.19647468590647732,0.21913939461316478,-0.007507692453710191,0.22664708706687497,0.022664708706687464,-0.18896699345276713
3,5,0.16313258448154477,0.18270746365394008,-0.013041328070012681,0.19574879172395276,0.01957487917239531,-0.1500912564115321
3,6,0.1358043927839473,0.15285502866114986,-0.017651330110875718,0.17050635877202558,0.01705063587720257,-0.11815306267307157
3,7,0.11327917912513764,0.1282545973380984,-0.021499584791509263,0.14975418212960767,0.014975418212960764,-0.09177959433362838
3,8,0.09463443198711426,0.10789570704306972,-0.02471704351648485,0.13261275055955457,0.013261275055955465,-0.06991738847062941
3,9,0.0791522819688991,0.09099255994166744,-0.0274102197860161,0.11840277972768354,0.011840277972768334,-0.051742062182883006
3,10,0.06626470276624712,0.07692371800746334,-0.02966643440469896,0.1065901524121623,0.010659015241216221,-0.036598268361548156
3,11,0.055516419201202705,0.06519133344497097,-0.031557808992711656,0.09674914243768262,0.009674914243768262,-0.02395861020849105
3,12,0.04653891363651308,0.05539259806479824,-0.03314424621805345,0.08853684428285169,0.008853684428285158,-0.013394667418459627
3,13,0.03903163486630472,0.04719908282365215,-0.03447539674982225,0.0816744795734744,0.008167447957347432,-0.004556238116482467
3,14,0.032747947066135735,0.040341337474244954,-0.0355925666068474,0.07593390408109235,0.0075933904081092185,0.0028446195407116626
3,15,0.027484404682226515,0.03459718570317638,-0.036530624506322495,0.07112781020949888,0.007112781020949865,0.00904621982409598
3,16,0.02307275125295674,0.029782881291765095,-0.03731841909631883,0.06710130038808393,0.006710130038808354,0.014245667843362092
